,date,prov_x,deaths,cases,lats,lons
1892,2020-08-10,Neuquén,133.0,1.0,-38.641757582459896,-70.1185705180601
1501,2020-08-10,La Rioja,33.0,2.0,-29.685776298315,-67.18173596944321
965,2020-08-10,Córdoba,176.0,2.0,-32.142932663607,-63.8017532741662
1157,2020-08-10,Entre Ríos,192.0,2.0,-32.0588735436448,-59.2014475514635
145,2020-08-10,Buenos Aires,8135.0,174.0,-36.6769415180527,-60.55883198157189
642,2020-08-10,Chaco,105.0,3.0,-26.3864309061226,-60.76583074386029
1820,2020-08-10,Misiones,5.0,1.0,-26.8753965086829,-54.6516966230371
1306,2020-08-10,Jujuy,160.0,5.0,-23.3200784211351,-65.7642522180337
2065,2020-08-10,Río Negro,214.0,5.0,-40.4057957178801,-67.229329893694
1665,2020-08-10,Mendoza,123.0,5.0,-34.6298873058957,-68.58312281837979
404,2020-08-10,CABA,2656.0,60.0,-34.6144934119689,-58.4458563545429
2833,2020-08-10,Tierra del Fuego,125.0,1.0,-82.52151781220999,-50.7427486049785
1158,2020-08-11,Entre Ríos,143.0,1.0,-32.0588735436448,-59.2014475514635
2942,2020-08-11,Tucumán,70.0,2.0,-26.947800183078602,-65.3647579441481
643,2020-08-11,Chaco,61.0,2.0,-26.3864309061226,-60.76583074386029
2834,2020-08-11,Tierra del Fuego,91.0,2.0,-82.52151781220999,-50.7427486049785
2066,2020-08-11,Río Negro,166.0,3.0,-40.4057957178801,-67.229329893694
146,2020-08-11,Buenos Aires,5557.0,133.0,-36.6769415180527,-60.55883198157189
2618,2020-08-11,Santa Fe,177.0,3.0,-30.7069271588117,-60.9498369430241
405,2020-08-11,CABA,2272.0,56.0,-34.6144934119689,-58.4458563545429
767,2020-08-11,Chubut,32.0,1.0,-43.7886233529878,-68.52675939433449
1821,2020-08-11,Misiones,6.0,1.0,-26.8753965086829,-54.6516966230371
966,2020-08-11,Córdoba,155.0,3.0,-32.142932663607,-63.8017532741662
1307,2020-08-11,Jujuy,90.0,5.0,-23.3200784211351,-65.7642522180337
1666,2020-08-11,Mendoza,97.0,5.0,-34.6298873058957,-68.58312281837979
1159,2020-08-12,Entre Ríos,180.0,2.0,-32.0588735436448,-59.2014475514635
644,2020-08-12,Chaco,88.0,5.0,-26.3864309061226,-60.76583074386029
1502,2020-08-12,La Rioja,13.0,2.0,-29.685776298315,-67.18173596944321
1667,2020-08-12,Mendoza,93.0,4.0,-34.6298873058957,-68.58312281837979
1308,2020-08-12,Jujuy,107.0,2.0,-23.3200784211351,-65.7642522180337
2067,2020-08-12,Río Negro,176.0,3.0,-40.4057957178801,-67.229329893694
147,2020-08-12,Buenos Aires,5526.0,156.0,-36.6769415180527,-60.55883198157189
2469,2020-08-12,Santa Cruz,81.0,1.0,-48.8154851827063,-69.95576216719729
967,2020-08-12,Córdoba,127.0,1.0,-32.142932663607,-63.8017532741662
2619,2020-08-12,Santa Fe,183.0,6.0,-30.7069271588117,-60.9498369430241
406,2020-08-12,CABA,2429.0,74.0,-34.6144934119689,-58.4458563545429
2203,2020-08-12,Salta,87.0,2.0,-24.2991344492002,-64.8144629600627
1160,2020-08-13,Entre Ríos,186.0,2.0,-32.0588735436448,-59.2014475514635
2068,2020-08-13,Río Negro,148.0,3.0,-40.4057957178801,-67.229329893694
1309,2020-08-13,Jujuy,84.0,12.0,-23.3200784211351,-65.7642522180337
1668,2020-08-13,Mendoza,88.0,5.0,-34.6298873058957,-68.58312281837979
407,2020-08-13,CABA,2271.0,66.0,-34.6144934119689,-58.4458563545429
645,2020-08-13,Chaco,86.0,4.0,-26.3864309061226,-60.76583074386029
2835,2020-08-13,Tierra del Fuego,77.0,2.0,-82.52151781220999,-50.7427486049785
2204,2020-08-13,Salta,91.0,1.0,-24.2991344492002,-64.8144629600627
1893,2020-08-13,Neuquén,107.0,1.0,-38.641757582459896,-70.1185705180601
2620,2020-08-13,Santa Fe,191.0,1.0,-30.7069271588117,-60.9498369430241
148,2020-08-13,Buenos Aires,5127.0,162.0,-36.6769415180527,-60.55883198157189
2205,2020-08-14,Salta,125.0,5.0,-24.2991344492002,-64.8144629600627
1310,2020-08-14,Jujuy,124.0,7.0,-23.3200784211351,-65.7642522180337
2943,2020-08-14,Tucumán,76.0,2.0,-26.947800183078602,-65.3647579441481
408,2020-08-14,CABA,2265.0,70.0,-34.6144934119689,-58.4458563545429
1669,2020-08-14,Mendoza,107.0,7.0,-34.6298873058957,-68.58312281837979
149,2020-08-14,Buenos Aires,5405.0,160.0,-36.6769415180527,-60.55883198157189
646,2020-08-14,Chaco,60.0,6.0,-26.3864309061226,-60.76583074386029
2836,2020-08-14,Tierra del Fuego,67.0,3.0,-82.52151781220999,-50.7427486049785
1161,2020-08-14,Entre Ríos,192.0,3.0,-32.0588735436448,-59.2014475514635
647,2020-08-15,Chaco,94.0,2.0,-26.3864309061226,-60.76583074386029
2470,2020-08-15,Santa Cruz,72.0,2.0,-48.8154851827063,-69.95576216719729
2621,2020-08-15,Santa Fe,224.0,2.0,-30.7069271588117,-60.9498369430241
968,2020-08-15,Córdoba,163.0,5.0,-32.142932663607,-63.8017532741662
2837,2020-08-15,Tierra del Fuego,67.0,2.0,-82.52151781220999,-50.7427486049785
1162,2020-08-15,Entre Ríos,211.0,2.0,-32.0588735436448,-59.2014475514635
2206,2020-08-15,Salta,110.0,3.0,-24.2991344492002,-64.8144629600627
150,2020-08-15,Buenos Aires,5756.0,144.0,-36.6769415180527,-60.55883198157189
1670,2020-08-15,Mendoza,109.0,4.0,-34.6298873058957,-68.58312281837979
1503,2020-08-15,La Rioja,37.0,2.0,-29.685776298315,-67.18173596944321
1311,2020-08-15,Jujuy,96.0,6.0,-23.3200784211351,-65.7642522180337
2069,2020-08-15,Río Negro,164.0,6.0,-40.4057957178801,-67.229329893694
409,2020-08-15,CABA,1956.0,64.0,-34.6144934119689,-58.4458563545429
2070,2020-08-16,Río Negro,195.0,2.0,-40.4057957178801,-67.229329893694
1163,2020-08-16,Entre Ríos,202.0,3.0,-32.0588735436448,-59.2014475514635
648,2020-08-16,Chaco,94.0,3.0,-26.3864309061226,-60.76583074386029
1671,2020-08-16,Mendoza,135.0,2.0,-34.6298873058957,-68.58312281837979
1417,2020-08-16,La Pampa,28.0,1.0,-37.1315537735949,-65.4466546606951
2207,2020-08-16,Salta,99.0,6.0,-24.2991344492002,-64.8144629600627
2838,2020-08-16,Tierra del Fuego,63.0,2.0,-82.52151781220999,-50.7427486049785
151,2020-08-16,Buenos Aires,5311.0,151.0,-36.6769415180527,-60.55883198157189
1894,2020-08-16,Neuquén,96.0,2.0,-38.641757582459896,-70.1185705180601
2622,2020-08-16,Santa Fe,235.0,5.0,-30.7069271588117,-60.9498369430241
969,2020-08-16,Córdoba,134.0,2.0,-32.142932663607,-63.8017532741662
1312,2020-08-16,Jujuy,110.0,9.0,-23.3200784211351,-65.7642522180337
410,2020-08-16,CABA,2093.0,64.0,-34.6144934119689,-58.4458563545429
411,2020-08-17,CABA,2561.0,64.0,-34.6144934119689,-58.4458563545429
2208,2020-08-17,Salta,158.0,3.0,-24.2991344492002,-64.8144629600627
1672,2020-08-17,Mendoza,135.0,13.0,-34.6298873058957,-68.58312281837979
1504,2020-08-17,La Rioja,37.0,3.0,-29.685776298315,-67.18173596944321
2071,2020-08-17,Río Negro,201.0,1.0,-40.4057957178801,-67.229329893694
970,2020-08-17,Córdoba,142.0,3.0,-32.142932663607,-63.8017532741662
152,2020-08-17,Buenos Aires,6298.0,175.0,-36.6769415180527,-60.55883198157189
649,2020-08-17,Chaco,97.0,2.0,-26.3864309061226,-60.76583074386029
2471,2020-08-17,Santa Cruz,104.0,1.0,-48.8154851827063,-69.95576216719729
2623,2020-08-17,Santa Fe,276.0,2.0,-30.7069271588117,-60.9498369430241
1418,2020-08-17,La Pampa,38.0,1.0,-37.1315537735949,-65.4466546606951
1164,2020-08-17,Entre Ríos,211.0,1.0,-32.0588735436448,-59.2014475514635
1895,2020-08-17,Neuquén,134.0,1.0,-38.641757582459896,-70.1185705180601
1313,2020-08-17,Jujuy,112.0,10.0,-23.3200784211351,-65.7642522180337
1505,2020-08-18,La Rioja,59.0,3.0,-29.685776298315,-67.18173596944321
1165,2020-08-18,Entre Ríos,239.0,2.0,-32.0588735436448,-59.2014475514635
971,2020-08-18,Córdoba,147.0,4.0,-32.142932663607,-63.8017532741662
768,2020-08-18,Chubut,80.0,1.0,-43.7886233529878,-68.52675939433449
2944,2020-08-18,Tucumán,141.0,1.0,-26.947800183078602,-65.3647579441481
1896,2020-08-18,Neuquén,139.0,2.0,-38.641757582459896,-70.1185705180601
2209,2020-08-18,Salta,168.0,3.0,-24.2991344492002,-64.8144629600627
1314,2020-08-18,Jujuy,117.0,14.0,-23.3200784211351,-65.7642522180337
153,2020-08-18,Buenos Aires,6809.0,190.0,-36.6769415180527,-60.55883198157189
412,2020-08-18,CABA,2433.0,62.0,-34.6144934119689,-58.4458563545429
1822,2020-08-18,Misiones,9.0,1.0,-26.8753965086829,-54.6516966230371
2839,2020-08-18,Tierra del Fuego,92.0,1.0,-82.52151781220999,-50.7427486049785
1673,2020-08-18,Mendoza,178.0,5.0,-34.6298873058957,-68.58312281837979
2472,2020-08-18,Santa Cruz,101.0,1.0,-48.8154851827063,-69.95576216719729
650,2020-08-18,Chaco,91.0,2.0,-26.3864309061226,-60.76583074386029
2072,2020-08-18,Río Negro,216.0,3.0,-40.4057957178801,-67.229329893694
2624,2020-08-18,Santa Fe,346.0,5.0,-30.7069271588117,-60.9498369430241
154,2020-08-19,Buenos Aires,5648.0,180.0,-36.6769415180527,-60.55883198157189
413,2020-08-19,CABA,2210.0,63.0,-34.6144934119689,-58.4458563545429
651,2020-08-19,Chaco,52.0,3.0,-26.3864309061226,-60.76583074386029
2625,2020-08-19,Santa Fe,344.0,5.0,-30.7069271588117,-60.9498369430241
1315,2020-08-19,Jujuy,73.0,8.0,-23.3200784211351,-65.7642522180337
2073,2020-08-19,Río Negro,197.0,6.0,-40.4057957178801,-67.229329893694
1506,2020-08-19,La Rioja,41.0,1.0,-29.685776298315,-67.18173596944321
972,2020-08-19,Córdoba,149.0,4.0,-32.142932663607,-63.8017532741662
1674,2020-08-19,Mendoza,161.0,4.0,-34.6298873058957,-68.58312281837979
2210,2020-08-19,Salta,110.0,3.0,-24.2991344492002,-64.8144629600627
1897,2020-08-19,Neuquén,141.0,2.0,-38.641757582459896,-70.1185705180601
2945,2020-08-20,Tucumán,170.0,3.0,-26.947800183078602,-65.3647579441481
2626,2020-08-20,Santa Fe,406.0,5.0,-30.7069271588117,-60.9498369430241
1675,2020-08-20,Mendoza,211.0,8.0,-34.6298873058957,-68.58312281837979
652,2020-08-20,Chaco,72.0,2.0,-26.3864309061226,-60.76583074386029
973,2020-08-20,Córdoba,190.0,2.0,-32.142932663607,-63.8017532741662
2211,2020-08-20,Salta,188.0,5.0,-24.2991344492002,-64.8144629600627
1898,2020-08-20,Neuquén,188.0,2.0,-38.641757582459896,-70.1185705180601
1166,2020-08-20,Entre Ríos,324.0,4.0,-32.0588735436448,-59.2014475514635
414,2020-08-20,CABA,2477.0,47.0,-34.6144934119689,-58.4458563545429
1316,2020-08-20,Jujuy,119.0,8.0,-23.3200784211351,-65.7642522180337
2074,2020-08-20,Río Negro,224.0,2.0,-40.4057957178801,-67.229329893694
769,2020-08-20,Chubut,93.0,1.0,-43.7886233529878,-68.52675939433449
2840,2020-08-20,Tierra del Fuego,76.0,1.0,-82.52151781220999,-50.7427486049785
155,2020-08-20,Buenos Aires,7643.0,156.0,-36.6769415180527,-60.55883198157189
2473,2020-08-20,Santa Cruz,113.0,2.0,-48.8154851827063,-69.95576216719729
1167,2020-08-21,Entre Ríos,297.0,1.0,-32.0588735436448,-59.2014475514635
974,2020-08-21,Córdoba,145.0,4.0,-32.142932663607,-63.8017532741662
2075,2020-08-21,Río Negro,232.0,1.0,-40.4057957178801,-67.229329893694
2212,2020-08-21,Salta,123.0,5.0,-24.2991344492002,-64.8144629600627
1676,2020-08-21,Mendoza,182.0,7.0,-34.6298873058957,-68.58312281837979
2627,2020-08-21,Santa Fe,356.0,6.0,-30.7069271588117,-60.9498369430241
2474,2020-08-21,Santa Cruz,80.0,1.0,-48.8154851827063,-69.95576216719729
1507,2020-08-21,La Rioja,14.0,1.0,-29.685776298315,-67.18173596944321
415,2020-08-21,CABA,2341.0,49.0,-34.6144934119689,-58.4458563545429
1317,2020-08-21,Jujuy,102.0,8.0,-23.3200784211351,-65.7642522180337
653,2020-08-21,Chaco,56.0,1.0,-26.3864309061226,-60.76583074386029
156,2020-08-21,Buenos Aires,6082.0,174.0,-36.6769415180527,-60.55883198157189
2946,2020-08-22,Tucumán,146.0,2.0,-26.947800183078602,-65.3647579441481
1823,2020-08-22,Misiones,6.0,1.0,-26.8753965086829,-54.6516966230371
2213,2020-08-22,Salta,119.0,7.0,-24.2991344492002,-64.8144629600627
416,2020-08-22,CABA,2149.0,57.0,-34.6144934119689,-58.4458563545429
157,2020-08-22,Buenos Aires,6099.0,170.0,-36.6769415180527,-60.55883198157189
2841,2020-08-22,Tierra del Fuego,44.0,1.0,-82.52151781220999,-50.7427486049785
654,2020-08-22,Chaco,64.0,5.0,-26.3864309061226,-60.76583074386029
975,2020-08-22,Córdoba,204.0,3.0,-32.142932663607,-63.8017532741662
1899,2020-08-22,Neuquén,177.0,2.0,-38.641757582459896,-70.1185705180601
1318,2020-08-22,Jujuy,92.0,12.0,-23.3200784211351,-65.7642522180337
1508,2020-08-22,La Rioja,14.0,4.0,-29.685776298315,-67.18173596944321
1168,2020-08-22,Entre Ríos,313.0,2.0,-32.0588735436448,-59.2014475514635
2628,2020-08-22,Santa Fe,439.0,5.0,-30.7069271588117,-60.9498369430241
2076,2020-08-22,Río Negro,224.0,4.0,-40.4057957178801,-67.229329893694
1677,2020-08-22,Mendoza,175.0,5.0,-34.6298873058957,-68.58312281837979
2214,2020-08-23,Salta,180.0,8.0,-24.2991344492002,-64.8144629600627
2735,2020-08-23,Santiago del Estero,51.0,2.0,-27.7824116550944,-63.252386656858796
158,2020-08-23,Buenos Aires,6330.0,145.0,-36.6769415180527,-60.55883198157189
655,2020-08-23,Chaco,86.0,3.0,-26.3864309061226,-60.76583074386029
1319,2020-08-23,Jujuy,105.0,6.0,-23.3200784211351,-65.7642522180337
417,2020-08-23,CABA,2356.0,56.0,-34.6144934119689,-58.4458563545429
2629,2020-08-23,Santa Fe,443.0,8.0,-30.7069271588117,-60.9498369430241
976,2020-08-23,Córdoba,161.0,6.0,-32.142932663607,-63.8017532741662
1509,2020-08-23,La Rioja,11.0,4.0,-29.685776298315,-67.18173596944321
2077,2020-08-23,Río Negro,284.0,5.0,-40.4057957178801,-67.229329893694
2309,2020-08-23,San Juan,28.0,2.0,-30.8653679979618,-68.8894908486844
1678,2020-08-23,Mendoza,191.0,8.0,-34.6298873058957,-68.58312281837979
1824,2020-08-23,Misiones,7.0,1.0,-26.8753965086829,-54.6516966230371
2842,2020-08-24,Tierra del Fuego,62.0,1.0,-82.52151781220999,-50.7427486049785
2947,2020-08-24,Tucumán,254.0,1.0,-26.947800183078602,-65.3647579441481
2736,2020-08-24,Santiago del Estero,72.0,2.0,-27.7824116550944,-63.252386656858796
2078,2020-08-24,Río Negro,287.0,9.0,-40.4057957178801,-67.229329893694
1320,2020-08-24,Jujuy,126.0,9.0,-23.3200784211351,-65.7642522180337
656,2020-08-24,Chaco,97.0,7.0,-26.3864309061226,-60.76583074386029
159,2020-08-24,Buenos Aires,7809.0,209.0,-36.6769415180527,-60.55883198157189
1900,2020-08-24,Neuquén,191.0,1.0,-38.641757582459896,-70.1185705180601
1510,2020-08-24,La Rioja,5.0,4.0,-29.685776298315,-67.18173596944321
418,2020-08-24,CABA,2782.0,62.0,-34.6144934119689,-58.4458563545429
2630,2020-08-24,Santa Fe,576.0,7.0,-30.7069271588117,-60.9498369430241
1169,2020-08-24,Entre Ríos,375.0,4.0,-32.0588735436448,-59.2014475514635
1679,2020-08-24,Mendoza,276.0,10.0,-34.6298873058957,-68.58312281837979
2215,2020-08-24,Salta,209.0,5.0,-24.2991344492002,-64.8144629600627
1825,2020-08-24,Misiones,13.0,3.0,-26.8753965086829,-54.6516966230371
2475,2020-08-24,Santa Cruz,132.0,1.0,-48.8154851827063,-69.95576216719729
977,2020-08-24,Córdoba,209.0,4.0,-32.142932663607,-63.8017532741662
978,2020-08-25,Córdoba,226.0,7.0,-32.142932663607,-63.8017532741662
2631,2020-08-25,Santa Fe,518.0,3.0,-30.7069271588117,-60.9498369430241
1901,2020-08-25,Neuquén,215.0,2.0,-38.641757582459896,-70.1185705180601
2843,2020-08-25,Tierra del Fuego,70.0,2.0,-82.52151781220999,-50.7427486049785
2948,2020-08-25,Tucumán,236.0,5.0,-26.947800183078602,-65.3647579441481
160,2020-08-25,Buenos Aires,7105.0,171.0,-36.6769415180527,-60.55883198157189
657,2020-08-25,Chaco,98.0,8.0,-26.3864309061226,-60.76583074386029
1321,2020-08-25,Jujuy,130.0,12.0,-23.3200784211351,-65.7642522180337
2079,2020-08-25,Río Negro,312.0,6.0,-40.4057957178801,-67.229329893694
1511,2020-08-25,La Rioja,18.0,4.0,-29.685776298315,-67.18173596944321
1170,2020-08-25,Entre Ríos,332.0,3.0,-32.0588735436448,-59.2014475514635
1680,2020-08-25,Mendoza,226.0,9.0,-34.6298873058957,-68.58312281837979
2216,2020-08-25,Salta,227.0,8.0,-24.2991344492002,-64.8144629600627
2476,2020-08-25,Santa Cruz,114.0,1.0,-48.8154851827063,-69.95576216719729
1419,2020-08-25,La Pampa,21.0,1.0,-37.1315537735949,-65.4466546606951
419,2020-08-25,CABA,2572.0,60.0,-34.6144934119689,-58.4458563545429
2737,2020-08-26,Santiago del Estero,83.0,2.0,-27.7824116550944,-63.252386656858796
1322,2020-08-26,Jujuy,118.0,18.0,-23.3200784211351,-65.7642522180337
1512,2020-08-26,La Rioja,9.0,3.0,-29.685776298315,-67.18173596944321
2949,2020-08-26,Tucumán,302.0,2.0,-26.947800183078602,-65.3647579441481
2217,2020-08-26,Salta,177.0,7.0,-24.2991344492002,-64.8144629600627
2632,2020-08-26,Santa Fe,518.0,5.0,-30.7069271588117,-60.9498369430241
161,2020-08-26,Buenos Aires,6586.0,146.0,-36.6769415180527,-60.55883198157189
979,2020-08-26,Córdoba,202.0,1.0,-32.142932663607,-63.8017532741662
2080,2020-08-26,Río Negro,263.0,6.0,-40.4057957178801,-67.229329893694
1826,2020-08-26,Misiones,6.0,1.0,-26.8753965086829,-54.6516966230371
658,2020-08-26,Chaco,77.0,2.0,-26.3864309061226,-60.76583074386029
420,2020-08-26,CABA,2410.0,60.0,-34.6144934119689,-58.4458563545429
1171,2020-08-26,Entre Ríos,286.0,3.0,-32.0588735436448,-59.2014475514635
1681,2020-08-26,Mendoza,224.0,7.0,-34.6298873058957,-68.58312281837979
2844,2020-08-26,Tierra del Fuego,64.0,1.0,-82.52151781220999,-50.7427486049785
1682,2020-08-27,Mendoza,231.0,7.0,-34.6298873058957,-68.58312281837979
2218,2020-08-27,Salta,201.0,8.0,-24.2991344492002,-64.8144629600627
1323,2020-08-27,Jujuy,105.0,12.0,-23.3200784211351,-65.7642522180337
1902,2020-08-27,Neuquén,205.0,6.0,-38.641757582459896,-70.1185705180601
980,2020-08-27,Córdoba,204.0,5.0,-32.142932663607,-63.8017532741662
2950,2020-08-27,Tucumán,207.0,2.0,-26.947800183078602,-65.3647579441481
770,2020-08-27,Chubut,127.0,1.0,-43.7886233529878,-68.52675939433449
2633,2020-08-27,Santa Fe,511.0,7.0,-30.7069271588117,-60.9498369430241
2081,2020-08-27,Río Negro,280.0,5.0,-40.4057957178801,-67.229329893694
1513,2020-08-27,La Rioja,7.0,2.0,-29.685776298315,-67.18173596944321
2477,2020-08-27,Santa Cruz,87.0,1.0,-48.8154851827063,-69.95576216719729
2738,2020-08-27,Santiago del Estero,50.0,1.0,-27.7824116550944,-63.252386656858796
162,2020-08-27,Buenos Aires,6375.0,153.0,-36.6769415180527,-60.55883198157189
421,2020-08-27,CABA,2350.0,64.0,-34.6144934119689,-58.4458563545429
659,2020-08-27,Chaco,108.0,3.0,-26.3864309061226,-60.76583074386029
1172,2020-08-27,Entre Ríos,292.0,3.0,-32.0588735436448,-59.2014475514635
2845,2020-08-27,Tierra del Fuego,66.0,2.0,-82.52151781220999,-50.7427486049785
2219,2020-08-28,Salta,234.0,8.0,-24.2991344492002,-64.8144629600627
1173,2020-08-28,Entre Ríos,309.0,3.0,-32.0588735436448,-59.2014475514635
1903,2020-08-28,Neuquén,257.0,1.0,-38.641757582459896,-70.1185705180601
981,2020-08-28,Córdoba,248.0,12.0,-32.142932663607,-63.8017532741662
1324,2020-08-28,Jujuy,115.0,12.0,-23.3200784211351,-65.7642522180337
2310,2020-08-28,San Juan,32.0,1.0,-30.8653679979618,-68.8894908486844
2846,2020-08-28,Tierra del Fuego,67.0,1.0,-82.52151781220999,-50.7427486049785
422,2020-08-28,CABA,2332.0,50.0,-34.6144934119689,-58.4458563545429
1827,2020-08-28,Misiones,3.0,1.0,-26.8753965086829,-54.6516966230371
1514,2020-08-28,La Rioja,12.0,6.0,-29.685776298315,-67.18173596944321
660,2020-08-28,Chaco,95.0,4.0,-26.3864309061226,-60.76583074386029
1683,2020-08-28,Mendoza,304.0,4.0,-34.6298873058957,-68.58312281837979
163,2020-08-28,Buenos Aires,7171.0,182.0,-36.6769415180527,-60.55883198157189
2082,2020-08-28,Río Negro,249.0,3.0,-40.4057957178801,-67.229329893694
2739,2020-08-28,Santiago del Estero,453.0,1.0,-27.7824116550944,-63.252386656858796
2478,2020-08-28,Santa Cruz,91.0,2.0,-48.8154851827063,-69.95576216719729
2634,2020-08-28,Santa Fe,678.0,6.0,-30.7069271588117,-60.9498369430241
2740,2020-08-29,Santiago del Estero,116.0,1.0,-27.7824116550944,-63.252386656858796
1515,2020-08-29,La Rioja,6.0,6.0,-29.685776298315,-67.18173596944321
1174,2020-08-29,Entre Ríos,281.0,8.0,-32.0588735436448,-59.2014475514635
164,2020-08-29,Buenos Aires,5808.0,179.0,-36.6769415180527,-60.55883198157189
2220,2020-08-29,Salta,154.0,9.0,-24.2991344492002,-64.8144629600627
2083,2020-08-29,Río Negro,233.0,10.0,-40.4057957178801,-67.229329893694
1904,2020-08-29,Neuquén,209.0,2.0,-38.641757582459896,-70.1185705180601
2635,2020-08-29,Santa Fe,511.0,7.0,-30.7069271588117,-60.9498369430241
661,2020-08-29,Chaco,116.0,2.0,-26.3864309061226,-60.76583074386029
2847,2020-08-29,Tierra del Fuego,59.0,4.0,-82.52151781220999,-50.7427486049785
2951,2020-08-29,Tucumán,191.0,2.0,-26.947800183078602,-65.3647579441481
423,2020-08-29,CABA,1791.0,42.0,-34.6144934119689,-58.4458563545429
982,2020-08-29,Córdoba,182.0,3.0,-32.142932663607,-63.8017532741662
1325,2020-08-29,Jujuy,66.0,18.0,-23.3200784211351,-65.7642522180337
2479,2020-08-29,Santa Cruz,69.0,1.0,-48.8154851827063,-69.95576216719729
2311,2020-08-29,San Juan,26.0,3.0,-30.8653679979618,-68.8894908486844
1684,2020-08-29,Mendoza,253.0,4.0,-34.6298873058957,-68.58312281837979
165,2020-08-30,Buenos Aires,6481.0,159.0,-36.6769415180527,-60.55883198157189
1326,2020-08-30,Jujuy,75.0,9.0,-23.3200784211351,-65.7642522180337
2084,2020-08-30,Río Negro,309.0,5.0,-40.4057957178801,-67.229329893694
1175,2020-08-30,Entre Ríos,304.0,6.0,-32.0588735436448,-59.2014475514635
1905,2020-08-30,Neuquén,227.0,2.0,-38.641757582459896,-70.1185705180601
983,2020-08-30,Córdoba,233.0,1.0,-32.142932663607,-63.8017532741662
1685,2020-08-30,Mendoza,261.0,12.0,-34.6298873058957,-68.58312281837979
1516,2020-08-30,La Rioja,3.0,4.0,-29.685776298315,-67.18173596944321
1828,2020-08-30,Misiones,9.0,1.0,-26.8753965086829,-54.6516966230371
2741,2020-08-30,Santiago del Estero,72.0,1.0,-27.7824116550944,-63.252386656858796
2636,2020-08-30,Santa Fe,563.0,9.0,-30.7069271588117,-60.9498369430241
2952,2020-08-30,Tucumán,233.0,2.0,-26.947800183078602,-65.3647579441481
662,2020-08-30,Chaco,117.0,3.0,-26.3864309061226,-60.76583074386029
1420,2020-08-30,La Pampa,44.0,1.0,-37.1315537735949,-65.4466546606951
424,2020-08-30,CABA,2047.0,70.0,-34.6144934119689,-58.4458563545429
2221,2020-08-30,Salta,171.0,10.0,-24.2991344492002,-64.8144629600627
2312,2020-08-30,San Juan,12.0,1.0,-30.8653679979618,-68.8894908486844
2313,2020-08-31,San Juan,13.0,1.0,-30.8653679979618,-68.8894908486844
166,2020-08-31,Buenos Aires,7252.0,220.0,-36.6769415180527,-60.55883198157189
2222,2020-08-31,Salta,196.0,2.0,-24.2991344492002,-64.8144629600627
2953,2020-08-31,Tucumán,207.0,5.0,-26.947800183078602,-65.3647579441481
